"SITE_ID","LSAT8_PPPRRR","DATE","SST","LATITUDE","LONGITUDE","species","BATHY"
"JSMI116",11030,20160722,18.23,43.83917,-69.6758,"ShellFish",-7.6494
"KRAM113",11030,20160722,22.019,43.86667,-69.8744,"Urchin",-2.0605
"KRAM213",11030,20160722,22.14,43.86501,-69.8741,"Finfish",-1.6761
"LMAR116",11030,20160722,21.688,43.86917,-69.8935,"ShellFish",-3.0101
"LMAR216",11030,20160722,22.036,43.87266,-69.8924,"SeaVeg",-1.2472
"LMAR316",11030,20160722,22.036,43.87266,-69.8923,"Urchin",-1.4984
"LMAR416",11030,20160722,21.678,43.86917,-69.8936,"SeaVeg",-2.8722
"LSMI115",11030,20160722,22.692,43.83138,-69.9297,"ShellFish",-0.8785
"LSMI316",11030,20160722,22.719,43.8315,-69.9297,"SeaVeg",-0.8703
"LSMI416",11030,20160722,22.665,43.83266,-69.9293,"SeaVeg",-1.2829
"LSMI516",11030,20160722,22.665,43.83265,-69.9292,"Urchin",-1.5151
"MDAR116",11030,20160722,21.227,43.731972,-70.156472,"ShellFish",-7.5209
"MELA115",11030,20160722,21.761,43.96924,-69.5665,"ShellFish",-2.1292
"MELA215",11030,20160722,21.734,43.96916,-69.5667,"ShellFish",-2.1838
"MFIS116",11030,20160722,22.205,43.81224,-69.9915,"Finfish",-6.256
"MMCC416",11030,20160722,21.151,44.006767,-69.164967,"Urchin",NA
"MNEW116",11030,20160722,21.451,43.9299,-69.5757,"Urchin",-3.149
"MNEW216",11030,20160722,21.346,43.92953,-69.5768,"ShellFish",-4.9781
"MOZE114",11030,20160722,22.566,44.00675,-69.541,"SeaVeg",-1.6642
"MOZE214",11030,20160722,22.628,44.00817,-69.5421,"SeaVeg",-0.9229
"MOZE314",11030,20160722,22.478,44.00817,-69.5398,"Urchin",-1.4712
"MOZE414",11030,20160722,22.417,44.00747,-69.541,"Urchin",-1.1756
"MWIL116",11030,20160722,21.264,43.80189,-69.94885,"SeaVeg",-4.7979
"NMAR215",11030,20160722,21.688,43.86916,-69.8933,"Urchin",-3.2969
"NMAR415",11030,20160722,22.036,43.87266,-69.8922,"SeaVeg",-1.7496
"NMAR516",11030,20160722,21.688,43.86917,-69.8934,"Finfish",-3.1075
"PGRA116",11030,20160722,22.022,43.86429,-69.9029,"Urchin",-0.8183
"PGRA216",11030,20160722,21.869,43.86443,-69.9026,"Urchin",-1.0488
"PGRA316",11030,20160722,21.869,43.86459,-69.9023,"ShellFish",-0.8739
"PRAN116",11030,20160722,21.823,43.80527,-69.8886,"SeaVeg",-0.3358
"PSMI114",11030,20160722,21.71,43.98242,-69.5645,"SeaVeg",-3.9713
"PSMI214",11030,20160722,21.64,43.98161,-69.5636,"ShellFish",-4.2636
"PSMI314",11030,20160722,21.626,43.98164,-69.5649,"Urchin",-4.3089
"RVAC116",11030,20160722,22.339,43.87619,-69.8913,"SeaVeg",-1.4596
"RVAC216",11030,20160722,21.982,43.87266,-69.8925,"ShellFish",-0.9068
"RVAC316",11030,20160722,22.339,43.87619,-69.8911,"ShellFish",-1.9835
"RVAC416",11030,20160722,22.339,43.87619,-69.8912,"Urchin",-1.8089
"SBEL116",11030,20160722,20.548,43.84583,-69.6292,"Urchin",-7.2038
"SEW413",11030,20160722,21.632,43.72715,-69.8495,"Urchin",-0.5189
"SHAW114",11030,20160722,20.406,43.90967,-69.5674,"Urchin",-13.1578
"SHAW214",11030,20160722,20.406,43.90967,-69.5675,"Urchin",-13.8096
"TOLS116",11030,20160722,20.918,43.70418,-70.2089,"SeaVeg",-6.8935
"TOLS216",11030,20160722,21.059,43.70411667,-70.20751667,"Urchin",-7.1543
"YENT214",11030,20160722,19.509,43.86272,-69.672,"ShellFish",-4.8051
"AJAG116",11030,20160722,23.544,43.755,-70.1544,"SeaVeg",-4.9206
"AJAG216",11030,20160722,23.711,43.75528,-70.1539,"Finfish",-4.5403
"AMOE116",11030,20160722,21.443,43.78861,-70.1247,"ShellFish",-0.2571
"AMOE216",11030,20160722,21.454,43.78833,-70.1247,"SeaVeg",-0.3149
"ATW315",11030,20160722,18.691,43.98153,-69.0756,"SeaVeg",-1.5811
"ATW415",11030,20160722,18.25,43.98167,-69.0754,"Urchin",-2.6364
"BARK115",11030,20160722,24.688,44.04475,-69.5131,"Finfish",NA
"BARK215",11030,20160722,20.907,43.92958,-69.5739,"SeaVeg",-10.0325
"BARK315",11030,20160722,20.937,43.92964,-69.5739,"SeaVeg",-9.7804
"BSEW115",11030,20160722,20.336,43.73019,-69.8683,"Finfish",-7.4877
"BSEW215",11030,20160722,20.428,43.73134,-69.867,"SeaVeg",-11.4504
"BSEW415",11030,20160722,20.711,43.73374,-69.8662,"Urchin",-4.332
"BUTT214",11030,20160722,22.344,43.78194,-70.1072,"Finfish",-0.3539
"CHE308",11030,20160722,22.336,43.90978,-69.5337,"Urchin",-0.1218
"CUND316",11030,20160722,20.306,43.72972,-69.9331,"Finfish",-14.1184
"LOVE115",11030,20160722,20.183,43.73117,-69.8733,"SeaVeg",-8.3789
"LOVE215",11030,20160722,20.218,43.73035,-69.8727,"SeaVeg",-7.9697
"LOVE415",11030,20160722,20.333,43.73568,-69.8729,"Urchin",-14.7102
"LSTO116",11030,20160722,21.386,43.73272,-70.1629,"Urchin",-11.7957
"MORS114",11030,20160722,22.288,43.87081,-69.8985,"Finfish",-0.77
"MORS216",11030,20160722,22.288,43.87082,-69.8985,"Urchin",-0.77
"MSTE116",11030,20160722,23.83,44.01455,-69.5485,"Urchin",-0.5028
"MSTE216",11030,20160722,23.249,44.0144,-69.5479,"Urchin",-1.4892
"MSTE316",11030,20160722,23.868,44.0139,-69.5486,"Finfish",-0.6616
"MSTE416",11030,20160722,23.515,44.01378,-69.5482,"SeaVeg",-1.0318
"NMAR315",11030,20160722,22.47,43.87619,-69.891,"Urchin",-2.3327
"PER107",11030,20160722,23.01,43.77164,-70.184,"SeaVeg",-0.1996
"PGRA416",11030,20160722,21.381,43.85261,-69.8837,"SeaVeg",-4.9132
"PSTO1016",11030,20160722,21.383,43.73432,-70.1618,"Finfish",-12.3343
"PSTO514",11030,20160722,21.153,43.84372,-69.8834,"SeaVeg",-11.0631
"PSTO816",11030,20160722,21.456,43.73322,-70.1627,"Finfish",-11.6687
"PSTO916",11030,20160722,21.483,43.73375,-70.1624,"Finfish",-11.669
"ROGE115",11030,20160722,22.052,43.79481,-69.953,"Urchin",-3.021
"ROGE215",11030,20160722,22.052,43.79495,-69.953,"SeaVeg",-3.0233
"ROGE315",11030,20160722,21.812,43.79522,-69.9529,"ShellFish",-2.6001
"ROGE415",11030,20160722,21.419,43.79556,-69.9529,"SeaVeg",-2.5961
"STOL114",11030,20160722,21.059,43.8321,-69.7362,"ShellFish",-0.7725
"STOL216",11030,20160722,20.532,43.83173,-69.737,"SeaVeg",-1.1499
"SWEN114",11030,20160722,23.653,44.02576,-69.5411,"Finfish",-0.3253
"SWEN214",11030,20160722,23.653,44.02577,-69.5411,"ShellFish",-0.3253
"TJAG116",11030,20160722,21.235,43.77806,-70.0981,"SeaVeg",-6.1786
"TJAG216",11030,20160722,21.602,43.77889,-70.0975,"ShellFish",-6.1486
"TJAG316",11030,20160722,21.936,43.78083,-70.0944,"Urchin",-5.5216
"TJAG416",11030,20160722,21.796,43.78139,-70.0933,"SeaVeg",-6.4235
"AJAG316",11030,20160823,19.326,43.75667,-70.1656,"Finfish",-6.5424
"AJAG416",11030,20160823,19.306,43.7575,-70.1694,"ShellFish",-6.6734
"AND04",11030,20160823,23.407,44.02529,-69.5402,"SeaVeg",-0.4396
"ANDR214",11030,20160823,18.179,43.86722,-69.5673,"Urchin",-6.8846
"ANDR316",11030,20160823,19.224,43.87028,-69.56659,"ShellFish",-1.1668
"ASTG116",11030,20160823,20.656,43.826276,-70.011469,"SeaVeg",-4.5428
"BEE108",11030,20160823,20.519,43.74822,-70.0413,"ShellFish",-1.7756
"BMCK115",11030,20160823,20.392,43.75876,-70.191,"Finfish",-0.674
"BMRC215",11030,20160823,23.943,43.82835,-70.0157,"Urchin",-1.5365
"BOL110",11030,20160823,20.297,43.84095,-69.7332,"SeaVeg",-1.3718
"BOL312",11030,20160823,19.763,43.82917,-69.7425,"SeaVeg",-0.5946
"BOL412",11030,20160823,19.924,43.83833,-69.7383,"Finfish",-1.0792
"BPAR116",11030,20160823,24.554,44.04694,-69.5173,"Urchin",-0.1
"BPAR216",11030,20160823,24.233,44.04728,-69.5168,"SeaVeg",NA
"BUTT114",11030,20160823,20.903,43.78056,-70.1106,"ShellFish",-1.3724
"BUTT314",11030,20160823,20.529,43.77944,-70.1067,"ShellFish",-1.4537
"BUTT414",11030,20160823,20.483,43.7775,-70.1008,"Urchin",-4.8346
"CGRE116",11030,20160823,21.627,43.85263,-70.008,"Urchin",-0.3722
"CGRE216",11030,20160823,21.627,43.85266,-70.008,"Finfish",-0.3722
"CGRE316",11030,20160823,21.627,43.85269,-70.0079,"ShellFish",-0.3617
"CNIV116",11030,20160823,20.877,43.83032,-70.02494722,"ShellFish",-3.372
"CNIV216",11030,20160823,20.877,43.83039,-70.025025,"Finfish",-3.75
"CNIV316",11030,20160823,20.877,43.83054,-70.02486472,"Urchin",-3.5325
"CNIV416",11030,20160823,20.858,43.83061,-70.0249444,"Urchin",-3.7727
"DDEV116",11030,20160823,21.556,43.82768,-70.0079,"ShellFish",-1.9081
"DDEV216",11030,20160823,21.144,43.82777,-70.0079,"Urchin",-2.4614
"DDEV316",11030,20160823,20.955,43.83035,-70.003,"SeaVeg",-2.6125
"DDEV416",11030,20160823,20.767,43.83024,-70.0032,"Finfish",-2.573
"DNIV116",11030,20160823,21.999,43.82693,-70.0254,"ShellFish",-1.3409
"DNIV216",11030,20160823,20.708,43.827272,-70.026261,"ShellFish",-2.8243
"DNIV316",11030,20160823,20.708,43.82722,-70.0264,"Urchin",-2.9492
"DNIV416",11030,20160823,20.329,43.82734,-70.02651667,"Finfish",-3.3817
"GELA115",11030,20160823,20.721,43.8261,-70.0109,"SeaVeg",-3.0773
"GLAD215",11030,20160823,21.757,43.98527,-69.5579,"ShellFish",-3.5406
"GLAD315",11030,20160823,21.757,43.98517,-69.5579,"SeaVeg",-3.738
"GRE105",11030,20160823,19.408,43.73217,-70.1663,"ShellFish",-6.028
"GRI107",11030,20160823,21.844,43.98421,-69.5632,"Urchin",-1.7682
"GSTE116",11030,20160823,22.444,44.00191,-69.5386,"SeaVeg",-2.9306
"GSTE216",11030,20160823,22.476,44.00137,-69.5387,"Finfish",-3.0321
"GSTE316",11030,20160823,22.444,44.00108,-69.5387,"SeaVeg",-2.9985
"GSTE416",11030,20160823,22.38,44.0007,-69.5389,"SeaVeg",-3.0203
"HAMI115",11030,20160823,21.721,43.87698,-69.8963,"Finfish",-0.6805
"HIG212",11030,20160823,20.525,43.85793,-69.6023,"SeaVeg",-3.5501
"HUNT215",11030,20160823,22.608,43.81619,-69.9079,"SeaVeg",-1.1829
"JHER116",11030,20160823,21.915,43.7301,-69.8463,"Urchin",-1.0557
"JOHN715",11030,20160823,20.343,43.813,-70.0144,"ShellFish",-2.7695
"JPOW116",11030,20160823,19.819,43.77065,-69.996,"Finfish",-2.4048
"JPUT216",11030,20160823,19.165,43.717958,-70.12995,"Urchin",-4.9118
"JSMI116",11030,20160823,17.264,43.83917,-69.6758,"ShellFish",-7.6494
"KRAM113",11030,20160823,21.19,43.86667,-69.8744,"Urchin",-2.0605
"KRAM213",11030,20160823,21.485,43.86501,-69.8741,"Finfish",-1.6761
"LMAR116",11030,20160823,20.522,43.86917,-69.8935,"ShellFish",-3.0101
"LMAR216",11030,20160823,21.177,43.87266,-69.8924,"SeaVeg",-1.2472
"LMAR316",11030,20160823,21.177,43.87266,-69.8923,"Urchin",-1.4984
"LMAR416",11030,20160823,20.489,43.86917,-69.8936,"SeaVeg",-2.8722
"LSMI115",11030,20160823,22.18,43.83138,-69.9297,"ShellFish",-0.8785
"LSMI316",11030,20160823,22.199,43.8315,-69.9297,"SeaVeg",-0.8703
"LSMI416",11030,20160823,22.115,43.83266,-69.9293,"SeaVeg",-1.2829
"LSMI516",11030,20160823,22.115,43.83265,-69.9292,"Urchin",-1.5151
"MDAR116",11030,20160823,19.151,43.731972,-70.156472,"ShellFish",-7.5209
"MELA115",11030,20160823,21.229,43.96924,-69.5665,"ShellFish",-2.1292
"MELA215",11030,20160823,21.203,43.96916,-69.5667,"ShellFish",-2.1838
"MFIS116",11030,20160823,19.897,43.81224,-69.9915,"Finfish",-6.256
"MNEW116",11030,20160823,21.277,43.9299,-69.5757,"Urchin",-3.149
"MNEW216",11030,20160823,21.413,43.92953,-69.5768,"ShellFish",-4.9781
"MOZE114",11030,20160823,22.502,44.00675,-69.541,"SeaVeg",-1.6642
"MOZE214",11030,20160823,22.37,44.00817,-69.5421,"SeaVeg",-0.9229
"MOZE314",11030,20160823,22.386,44.00817,-69.5398,"Urchin",-1.4712
"MOZE414",11030,20160823,22.348,44.00747,-69.541,"Urchin",-1.1756
"MWIL116",11030,20160823,20.421,43.80189,-69.94885,"SeaVeg",-4.7979
"NMAR215",11030,20160823,20.522,43.86916,-69.8933,"Urchin",-3.2969
"NMAR415",11030,20160823,21.177,43.87266,-69.8922,"SeaVeg",-1.7496
"NMAR516",11030,20160823,20.522,43.86917,-69.8934,"Finfish",-3.1075
"PER516",11030,20160823,20.127,43.56036,-70.2198,"SeaVeg",-2.7555
"PGRA116",11030,20160823,21.407,43.86429,-69.9029,"Urchin",-0.8183
"PGRA216",11030,20160823,21.082,43.86443,-69.9026,"Urchin",-1.0488
"PGRA316",11030,20160823,21.128,43.86459,-69.9023,"ShellFish",-0.8739
"PIER115",11030,20160823,21.134,43.45556,-70.3414,"ShellFish",-4.4415
"PRAN116",11030,20160823,22.135,43.80527,-69.8886,"SeaVeg",-0.3358
"PSMI114",11030,20160823,21.439,43.98242,-69.5645,"SeaVeg",-3.9713
"PSMI214",11030,20160823,21.264,43.98161,-69.5636,"ShellFish",-4.2636
"PSMI314",11030,20160823,21.245,43.98164,-69.5649,"Urchin",-4.3089
"RVAC116",11030,20160823,21.527,43.87619,-69.8913,"SeaVeg",-1.4596
"RVAC216",11030,20160823,21.157,43.87266,-69.8925,"ShellFish",-0.9068
"RVAC316",11030,20160823,21.527,43.87619,-69.8911,"ShellFish",-1.9835
"RVAC416",11030,20160823,21.527,43.87619,-69.8912,"Urchin",-1.8089
"SBEL116",11030,20160823,19.444,43.84583,-69.6292,"Urchin",-7.2038
"SCAN116",11030,20160823,22.721,43.81661,-69.908,"SeaVeg",-1.8552
"SEW413",11030,20160823,21.918,43.72715,-69.8495,"Urchin",-0.5189
"SHAW114",11030,20160823,20.045,43.90967,-69.5674,"Urchin",-13.1578
"SHAW214",11030,20160823,20.045,43.90967,-69.5675,"Urchin",-13.8096
"TOLS116",11030,20160823,18.891,43.70418,-70.2089,"SeaVeg",-6.8935
"TOLS216",11030,20160823,18.993,43.70411667,-70.20751667,"Urchin",-7.1543
"TOLS316",11030,20160823,19.194,43.70476667,-70.18945,"Finfish",-12.2402
"TOLS416",11030,20160823,19.194,43.70468333,-70.18945,"SeaVeg",-12.2535
"WHIS213",11030,20160823,20.427,43.7193,-70.1281,"Finfish",-1.6868
"WHIS416",11030,20160823,21.05,43.71918,-70.1288,"ShellFish",-2.4518
"YENT214",11030,20160823,17.747,43.86272,-69.672,"ShellFish",-4.8051
"AJAG116",11030,20160823,21.209,43.755,-70.1544,"SeaVeg",-4.9206
"AJAG216",11030,20160823,21.274,43.75528,-70.1539,"Finfish",-4.5403
"AMOE116",11030,20160823,19.809,43.78861,-70.1247,"ShellFish",-0.2571
"AMOE216",11030,20160823,19.76,43.78833,-70.1247,"SeaVeg",-0.3149
"ATW315",11030,20160823,18.593,43.98153,-69.0756,"SeaVeg",-1.5811
"ATW415",11030,20160823,17.937,43.98167,-69.0754,"Urchin",-2.6364
"BARK115",11030,20160823,23.892,44.04475,-69.5131,"Finfish",NA
"BARK215",11030,20160823,20.176,43.92958,-69.5739,"SeaVeg",-10.0325
"BARK315",11030,20160823,20.231,43.92964,-69.5739,"SeaVeg",-9.7804
"BSEW115",11030,20160823,17.964,43.73019,-69.8683,"Finfish",-7.4877
"BSEW215",11030,20160823,18.322,43.73134,-69.867,"SeaVeg",-11.4504
"BSEW315",11030,20160823,18.302,43.73246,-69.8662,"ShellFish",-8.4915
"BSEW415",11030,20160823,18.441,43.73374,-69.8662,"Urchin",-4.332
"BUTT214",11030,20160823,20.923,43.78194,-70.1072,"Finfish",-0.3539
"CHE308",11030,20160823,22.676,43.90978,-69.5337,"Urchin",-0.1218
"CUND116",11030,20160823,18.547,43.73162,-69.9341,"ShellFish",-10.642
"CUND216",11030,20160823,18.683,43.73099,-69.9337,"ShellFish",-11.2648
"CUND316",11030,20160823,18.782,43.72972,-69.9331,"Finfish",-14.1184
"CUND416",11030,20160823,18.772,43.72903,-69.9329,"Urchin",-14.7348
"FARM114",11030,20160823,23.947,44.0351,-69.6056,"Finfish",-1.551
"KON213",11030,20160823,21.001,43.99723,-69.3606,"Urchin",-4.0197
"LOVE115",11030,20160823,17.761,43.73117,-69.8733,"SeaVeg",-8.3789
"LOVE215",11030,20160823,17.761,43.73035,-69.8727,"SeaVeg",-7.9697
"LOVE315",11030,20160823,17.784,43.7332,-69.874,"ShellFish",-15.7067
"LOVE415",11030,20160823,18.02,43.73568,-69.8729,"Urchin",-14.7102
"LSTO116",11030,20160823,19.161,43.73272,-70.1629,"Urchin",-11.7957
"MORS114",11030,20160823,21.303,43.87081,-69.8985,"Finfish",-0.77
"MORS216",11030,20160823,21.303,43.87082,-69.8985,"Urchin",-0.77
"MSTE116",11030,20160823,23.608,44.01455,-69.5485,"Urchin",-0.5028
"MSTE216",11030,20160823,22.946,44.0144,-69.5479,"Urchin",-1.4892
"MSTE316",11030,20160823,24.087,44.0139,-69.5486,"Finfish",-0.6616
"MSTE416",11030,20160823,23.516,44.01378,-69.5482,"SeaVeg",-1.0318
"NMAR315",11030,20160823,21.533,43.87619,-69.891,"Urchin",-2.3327
"PER107",11030,20160823,21.03,43.77164,-70.184,"SeaVeg",-0.1996
"PGRA416",11030,20160823,20.542,43.85261,-69.8837,"SeaVeg",-4.9132
"PRAN216",11030,20160823,21.915,43.80485,-69.8873,"Finfish",-1.6679
"PSTO1016",11030,20160823,19.138,43.73432,-70.1618,"Finfish",-12.3343
"PSTO514",11030,20160823,20.235,43.84372,-69.8834,"SeaVeg",-11.0631
"PSTO816",11030,20160823,19.217,43.73322,-70.1627,"Finfish",-11.6687
"PSTO916",11030,20160823,19.207,43.73375,-70.1624,"Finfish",-11.669
"ROGE115",11030,20160823,20.969,43.79481,-69.953,"Urchin",-3.021
"ROGE215",11030,20160823,20.969,43.79495,-69.953,"SeaVeg",-3.0233
"ROGE315",11030,20160823,20.923,43.79522,-69.9529,"ShellFish",-2.6001
"ROGE415",11030,20160823,20.923,43.79556,-69.9529,"SeaVeg",-2.5961
"STOL114",11030,20160823,20.688,43.8321,-69.7362,"ShellFish",-0.7725
"STOL216",11030,20160823,19.573,43.83173,-69.737,"SeaVeg",-1.1499
"SWEN114",11030,20160823,23.5,44.02576,-69.5411,"Finfish",-0.3253
"SWEN214",11030,20160823,23.5,44.02577,-69.5411,"ShellFish",-0.3253
"THAR114",11030,20160823,20.437,43.4731,-70.3653,"ShellFish",-9.7214
"TJAG116",11030,20160823,19.231,43.77806,-70.0981,"SeaVeg",-6.1786
"TJAG216",11030,20160823,19.484,43.77889,-70.0975,"ShellFish",-6.1486
"TJAG316",11030,20160823,20.029,43.78083,-70.0944,"Urchin",-5.5216
"TJAG416",11030,20160823,19.599,43.78139,-70.0933,"SeaVeg",-6.4235
